9,532
9,257
9,771
9,823
9,251
9,811
9,343
9,89
9,693
9,123
9,132
9,670
9,456
9,919
9,492
9,944
9,796
9,422
9,422
9,94
9,725
9,454
9,638
9,799
9,773
9,201
9,705
9,585
9,879
9,735
9,980
9,196
9,204
9,434
9,246
9,203
9,796
9,598
9,320
9,148
9,354
9,940
9,177
9,343
9,80
9,793
9,806
9,936
9,39
9,872
9,885
9,388
9,464
9,764
9,868
9,197
9,254
9,296
9,882
9,212
9,230
9,728
9,333
9,227
9,111
9,178
9,846
9,884
9,247
9,364
9,387
9,191
9,350
9,479
9,641
9,11
9,307
9,788
9,844
9,402
9,471
9,927
9,889
9,323
9,82
9,896
9,262
9,665
9,667
9,38
9,222
9,85
9,674
9,419
9,465
9,69
9,467
10,899
10,230
10,179
10,928
10,622
10,640
10,977
10,173
10,390
10,224
10,690
10,883
10,691
10,295
10,788
10,946
10,386
10,515
10,307
10,485
10,705
10,834
10,827
10,755
10,83
10,149
10,771
10,127
10,396
10,444
10,106
10,504
10,876
10,952
10,652
10,467
10,177
10,942
10,827
10,368
10,487
10,492
10,58
10,706
10,528
10,652
10,531
10,357
10,507
10,697
10,838
10,616
10,795
10,119
10,618
10,871
10,489
10,788
10,168
10,30
10,83
10,163
10,108
10,322
10,731
10,67
10,790
10,932
10,414
10,598
10,2
10,710
10,838
10,544
10,560
10,432
10,871
10,453
10,123
10,42
10,365
10,464
10,666
10,922
10,251
10,837
10,343
10,904
10,306
10,499
10,682
10,606
10,165
10,265
10,104
10,313
10,612
10,721
10,610
10,865
10,905
10,646
10,408
10,967
10,164
10,52
10,661
10,31
10,309
10,651
10,661
10,495
10,150
10,105
10,633
10,877
10,175
10,19
10,514
10,675
10,972
10,152
10,428
10,239
10,44
10,718
10,421
10,960
10,251
10,75
10,864
10,325
10,107
10,780
10,104
10,162
10,168
10,566
10,881
10,178
10,434
10,401
10,34
10,705
10,931
10,815
10,475
10,752
10,830
10,189
10,949
10,349
10,548
10,153
10,366
10,881
10,180
10,146
10,944
10,856
10,862
10,396
10,201
10,847
10,765
10,595
10,227
10,277
10,787
10,467
10,523
10,951
10,404
10,169
11,248
11,587
11,335
11,901
11,908
11,971
11,467
11,465
11,5
11,413
11,310
11,703
11,354
11,598
11,734
11,569
11,409
11,422
11,54
11,960
11,340
11,752
11,897
11,223
11,810
11,484
11,782
11,916
11,800
11,998
11,392
11,800
11,792
11,407
11,398
11,569
11,480
11,329
11,952
11,779
11,209
11,197
11,701
11,522
11,889
11,869
11,341
12,80
12,138
12,6
12,138
12,18
12,458
12,918
12,518
12,109
12,276
12,583
12,753
12,530
12,797
12,75
12,595
12,919
12,716
12,78
12,66
12,893
12,24
12,976
12,278
12,237
12,914
12,295
12,547
12,858
12,942
12,332
12,278
12,265
12,904
12,389
12,808
12,454
12,751
12,208
12,267
12,740
12,400
12,369
12,879
12,59
12,261
12,205
12,9
12,267
12,52
12,790
12,677
12,252
12,310
12,374
12,213
12,646
12,482
12,127
12,733
12,820
12,778
12,131
12,380
12,210
12,663
12,824
12,232
12,552
12,424
12,96
12,531
12,260
12,753
12,238
12,863
12,747
12,267
12,133
12,463
12,410
12,451
12,796
12,816
12,52
12,793
12,365
12,376
12,488
12,744
12,886
12,280
12,291
12,558
12,619
12,642
12,266
12,265
12,169
12,809
12,487
12,495
12,97
12,260
12,175
12,346
12,605
12,949
12,488
12,559
12,151
12,121
12,575
12,286
12,139
12,682
12,51
12,893
12,554
12,49
12,469
12,881
12,563
12,779
12,90
12,632
12,938
12,956
12,421
12,155
12,946
12,775
12,207
12,463
12,395
12,743
12,451
12,906
12,583
12,808
12,616
12,636
12,221
12,387
12,903
12,433
12,752
12,325
12,87
12,383
12,337
12,497
12,104
12,35
12,383
12,746
12,196
12,701
12,270
12,249
12,853
12,648
12,84
12,613
12,921
12,107
12,774
12,440
12,221
12,289
12,625
12,304
12,353
12,790
13,606
13,256
13,263
13,872
13,838
13,668
13,67
13,190
13,734
13,605
13,294
13,118
13,103
13,738
13,591
13,584
13,271
13,827
13,473
13,851
13,16
13,994
13,231
13,37
13,630
13,755
13,856
13,662
13,412
13,135
13,535
13,877
13,404
13,94
13,963
13,898
13,376
13,68
13,540
13,868
13,104
13,782
13,825
13,949
13,270
13,984
13,332
13,191
13,503
13,102
13,962
13,963
13,903
13,707
13,636
13,790
13,244
13,745
13,452
13,133
13,299
13,287
13,716
13,55
13,848
13,218
13,256
13,215
13,277
13,939
13,761
13,373
13,620
13,541
13,793
14,185
14,37
14,472
14,657
14,891
14,535
14,348
14,470
14,817
14,980
14,88
14,147
14,652
14,599
14,576
14,612
14,445
14,793
14,817
14,552
14,958
14,431
14,544
14,166
14,466
14,948
14,179
14,944
14,741
14,645
14,869
14,207
14,79
14,394
14,644
14,143
14,94
14,915
14,197
14,208
14,826
14,918
14,532
14,25
14,599
14,408
14,757
14,40
14,127
14,992
14,397
14,177
14,692
14,721
14,570
14,71
14,986
14,805
14,422
14,497
14,397
14,927
14,380
14,505
14,923
14,79
14,616
14,581
14,246
14,128
14,594
14,589
14,606
14,492
14,517
14,15
14,502
14,548
14,496
14,357
14,625
14,217
14,541
14,7
14,341
14,328
14,850
14,162
14,503
14,640
14,42
14,683
14,844
14,402
14,945
14,328
14,831
14,479
14,689
14,148
14,875
14,179
14,857
14,688
14,688
14,86
14,688
14,777
14,709
14,835
14,414
14,869
14,39
14,279
14,487
14,634
14,211
14,189
14,733
14,914
15,846
15,383
15,236
15,82
15,53
15,772
15,141
15,948
15,899
15,655
15,660
15,940
15,53
15,293
15,47
15,886
15,987
15,13
15,6
15,117
15,918
15,299
15,7
15,667
15,966
15,883
15,886
15,285
15,211
15,477
15,757
15,89
15,689
15,223
15,544
15,13
15,711
15,364
15,967
15,941
15,572
15,624
15,523
15,91
15,376
15,483
15,491
15,457
15,862
15,999
15,548
15,329
15,814
15,80
15,406
15,814
15,903
15,345
15,209
15,732
15,235
15,155
15,175
15,25
15,490
15,599
15,249
15,361
15,222
15,682
15,884
15,66
15,287
15,584
15,5
15,551
15,102
15,225
15,872
15,269
15,507
15,691
15,559
15,725
15,259
15,155
15,66
15,109
15,472
15,732
15,97
15,110
15,297
15,542
15,663
15,567
15,530
15,978
15,973
15,856
15,606
15,83
15,146
16,612
16,724
16,847
16,81
16,977
16,692
16,698
16,141
16,486
16,74
16,969
16,889
16,405
16,998
16,817
16,424
16,852
16,587
16,253
16,819
16,915
16,328
16,411
16,500
16,620
16,705
16,386
16,914
16,359
16,685
16,990
16,612
16,440
16,120
16,167
16,845
16,992
16,170
16,600
16,154
16,443
16,909
16,622
16,303
16,173
16,479
16,702
16,347
16,711
16,623
16,131
16,333
16,413
16,869
16,270
16,174
16,137
16,1
16,248
16,449
16,454
16,937
16,854
16,988
16,654
16,810
16,783
16,482
16,571
16,435
16,674
16,150
16,819
16,455
16,300
16,722
16,152
16,349
16,325
16,451
16,476
16,862
16,591
16,384
16,352
16,62
16,522
16,380
16,650
16,751
16,31
16,993
16,66
16,400
16,386
16,110
17,774
17,393
17,227
17,73
17,534
17,426
17,800
17,370
17,312
17,679
17,642
17,557
17,658
17,714
17,773
17,866
17,826
17,205
17,311
17,964
17,327
17,321
17,93
17,315
17,546
17,344
17,3
17,752
17,515
17,7
17,868
17,800
17,462
17,402
17,844
17,113
17,131
17,453
17,417
17,546
17,779
17,926
17,369
17,517
17,425
17,397
17,735
17,69
17,565
17,66
17,106
17,3
17,338
17,896
17,437
17,26
17,284
17,146
17,700
17,457
17,533
17,510
17,933
17,258
17,151
17,500
17,345
17,895
17,778
17,379
17,411
17,410
17,489
17,510
17,216
17,728
17,921
17,357
17,396
17,785
17,537
17,630
17,104
17,567
17,386
17,324
17,607
17,294
17,412
17,317
17,540
17,73
17,268
17,412
17,758
17,476
17,941
17,591
17,682
17,891
17,2
17,640
17,298
17,842
17,765
17,977
17,827
17,607
17,128
17,832
17,149
17,915
17,442
17,97
17,133
17,371
17,363
17,754
17,158
17,66
17,874
17,42
17,698
17,302
17,953
17,57
17,311
17,722
17,681
17,302
17,355
17,207
17,938
17,747
17,412
17,639
17,615
17,815
17,194
17,121
17,174
17,670
17,874
17,12
17,381
17,163
17,295
17,775
18,155
18,795
18,203
18,14
18,849
18,452
18,980
18,194
18,899
18,702
18,829
18,427
18,306
18,20
18,693
18,3
18,684
18,773
18,310
18,150
18,635
18,577
18,372
18,374
18,216
18,139
18,788
18,341
18,243
18,713
18,399
18,361
18,8
18,564
18,263
18,664
18,848
18,801
18,280
18,683
18,535
18,35
18,843
18,622
18,631
18,644
18,160
18,566
18,342
18,912
19,771
19,20
19,585
19,453
19,366
19,647
19,99
19,993
19,883
19,210
19,29
19,784
19,602
19,33
19,783
19,115
19,510
19,590
19,901
19,628
19,409
19,360
19,930
19,923
19,272
19,654
19,426
19,468
19,911
19,52
19,23
19,731
19,188
19,767
19,407
19,837
19,945
19,361
19,423
19,319
19,440
19,401
19,954
19,377
19,795
19,946
19,353
19,307
19,461
19,731
19,338
19,576
19,592
19,618
19,612
19,728
19,435
19,166
19,110
19,10
19,711
19,661
19,211
19,34
19,166
19,589
19,198
19,315
19,610
19,522
19,536
19,72
19,358
19,843
19,82
19,610
19,110
19,291
19,365
19,109
19,418
19,819
19,809
19,409
19,456
19,289
19,265
19,520
19,566
19,125
19,75
19,501
19,815
19,617
19,78
19,616
19,503
19,639
19,661
19,704
19,51
19,207
19,23
19,792
19,510
19,702
19,680
19,978
19,369
19,467
19,84
19,76
19,896
19,958
19,493
19,94
19,696
19,93
19,637
19,297
19,398
19,210
19,170
19,428
19,627
19,893
19,944
19,35
19,812
19,243
19,357
19,831
19,185
19,720
19,819
19,316
19,991
19,797
19,502
19,399
19,359
20,959
20,47
20,968
20,864
20,450
20,376
20,117
20,687
20,649
20,126
20,224
20,765
20,167
20,803
20,395
20,36
20,298
20,796
20,981
20,629
20,870
20,940
20,72
20,241
20,282
20,177
20,627
20,97
20,816
20,370
20,820
20,57
20,54
20,534
20,425
20,573
20,721
20,605
20,897
20,18
20,792
20,371
20,815
20,966
20,119
20,522
20,672
20,615
20,823
20,332
20,758
20,665
20,300
20,212
20,588
20,538
20,333
20,690
20,235
20,682
20,965
20,580
20,53
20,58
20,378
20,986
21,86
21,79
21,547
21,871
21,533
21,687
21,724
21,823
21,132
21,199
21,180
21,684
21,486
21,265
21,5
21,722
21,846
21,230
21,904
21,501
21,179
21,105
21,947
21,127
21,474
21,424
21,650
21,759
21,478
21,961
21,577
21,848
21,509
21,517
21,368
21,88
21,478
21,644
21,170
21,41
21,789
21,851
21,255
21,66
21,450
21,700
21,586
21,41
21,309
21,57
21,207
21,315
21,212
21,945
21,629
21,911
21,513
21,325
21,424
21,653
21,306
21,48
21,586
21,977
21,293
21,642
21,395
21,214
21,271
21,640
21,164
21,356
21,4
21,958
21,696
21,263
21,780
21,151
21,880
21,950
21,457
21,759
21,475
21,191
21,972
21,353
21,504
21,225
21,917
21,903
21,575
21,215
21,806
21,763
21,792
21,292
21,7
21,715
21,390
21,221
21,190
21,357
21,947
21,958
21,12
21,525
21,264
21,457
21,968
21,767
21,571
21,377
21,423
21,536
21,577
21,651
21,661
21,37
21,875
21,378
21,723
21,600
21,384
21,199
21,866
21,782
21,819
21,645
21,206
21,168
21,570
21,418
21,276
21,493
21,50
21,259
21,275
21,141
21,790
21,185
21,139
21,819
21,28
21,808
21,188
21,808
21,601
21,562
21,904
21,803
21,198
21,506
21,891
21,141
21,143
21,452
21,417
21,705
21,540
21,178
21,429
22,414
22,755
22,800
22,306
22,829
22,52
22,40
22,923
22,422
22,286
22,759
22,626
22,847
22,655
22,879
22,894
22,610
22,2
22,865
22,273
22,788
22,734
22,644
22,248
22,737
22,207
22,516
22,77
22,890
22,649
22,322
22,110
22,926
22,908
22,687
22,873
22,517
22,904
22,720
22,9
22,754
22,441
22,217
22,992
23,683
23,494
23,117
23,95
23,671
23,721
23,859
23,202
23,497
23,452
23,319
23,728
23,635
23,70
23,437
23,279
23,855
23,353
23,586
23,575
23,666
23,71
23,735
23,67
23,942
23,512
23,209
23,997
23,157
23,236
23,705
23,105
23,875
23,15
23,786
23,255
23,31
23,121
23,381
23,193
23,852
23,393
23,465
23,337
23,981
23,262
23,788
23,284
23,843
23,80
23,563
23,433
23,694
23,260
23,736
23,568
23,946
23,988
23,550
23,33
23,90
23,920
23,307
23,210
23,732
23,109
24,601
24,764
24,844
24,945
24,849
24,389
24,111
24,233
24,982
24,101
24,769
24,148
24,752
24,397
24,982
24,44
24,426
24,807
24,97
24,510
24,133
24,641
24,855
24,671
24,457
24,260
24,152
24,406
24,759
24,221
24,558
24,56
24,186
24,184
24,622
24,493
24,4
24,971
24,608
24,734
24,835
24,836
24,582
24,149
24,907
24,276
24,250
24,670
24,103
24,58
24,113
24,90
24,166
24,183
24,491
24,47
24,753
24,9
24,145
24,11
24,917
24,556
24,842
24,232
24,695
24,124
24,317
24,298
24,450
24,359
24,26
24,114
24,247
24,517
24,840
24,835
24,729
24,386
24,52
24,241
24,765
24,224
24,162
24,498
24,678
24,850
24,192
24,234
24,654
24,396
24,63
24,819
24,66
24,951
24,691
24,624
24,753
24,949
24,977
24,557
24,616
24,865
24,485
24,827
24,769
24,426
24,687
24,821
24,830
24,839
24,244
24,791
24,913
24,468
24,137
24,935
24,397
24,505
24,323
24,422
24,361
24,480
24,771
24,618
24,385
24,885
24,528
24,256
24,812
24,27
24,23
24,838
24,921
24,23
24,642
24,595
24,96
24,931
24,162
24,30
24,311
24,123
24,896
24,758
24,256
24,838
24,374
24,128
24,32
24,437
24,655
24,322
24,125
25,763
25,458
25,823
25,371
25,1000
25,486
25,814
25,186
25,862
25,981
25,355
25,827
25,409
25,933
25,512
25,148
25,431
25,656
25,10
25,894
25,942
25,795
25,694
25,428
25,512
25,122
25,733
25,42
25,277
25,770
25,358
25,493
25,295
25,900
25,33
25,837
25,219
25,115
25,894
25,294
25,920
25,986
25,955
25,827
25,66
25,454
25,936
25,932
25,943
25,956
25,198
25,260
25,422
25,244
25,171
25,622
25,277
25,589
25,789
25,289
25,305
25,699
25,823
25,746
25,300
25,29
25,330
25,919
25,435
25,839
25,56
25,132
25,785
25,147
25,315
25,799
25,11
25,753
25,210
25,161
25,729
25,487
25,852
25,746
25,289
25,313
25,707
25,597
25,868
25,454
25,587
25,843
25,236
25,975
25,53
25,799
25,689
25,716
25,479
25,878
25,864
25,511
25,450
25,246
25,141
25,125
25,508
25,602
25,258
25,491
25,269
25,569
25,311
25,260
25,38
25,238
25,703
25,220
25,734
25,69
25,334
25,838
25,753
25,76
25,100
25,378
25,925
25,15
25,523
25,968
25,271
25,686
25,455
25,46
25,223
25,781
25,157
25,142
25,304
25,179
25,979
25,255
25,526
25,21
25,529
25,480
25,140
25,677
25,730
25,684
25,589
25,871
25,911
25,626
25,268
25,36
25,487
25,134
25,169
26,619
26,759
26,439
26,120
26,91
26,713
26,790
26,955
26,976
26,210
26,327
26,878
26,388
26,511
26,592
26,554
26,181
26,95
26,854
26,887
26,637
26,780
26,914
26,903
26,224
26,114
26,865
26,180
26,402
26,703
26,248
26,436
26,829
26,86
26,738
26,844
26,588
26,538
26,176
26,974
26,996
26,978
26,527
26,502
26,94
26,407
26,973
26,318
26,386
26,224
26,342
26,189
26,305
26,211
26,878
26,434
26,658
26,954
26,437
26,863
26,513
26,569
26,811
26,376
26,499
26,123
26,638
26,666
26,332
26,458
26,398
26,177
26,100
26,991
26,668
26,324
26,670
26,620
26,459
26,413
26,863
26,899
26,703
26,336
26,529
26,639
26,230
26,890
26,974
26,138
26,895
26,96
26,689
26,460
26,501
26,139
26,949
26,986
26,455
26,154
26,842
26,931
26,899
26,671
26,652
26,986
26,320
26,34
26,193
26,938
26,6
26,157
26,462
26,745
26,669
26,664
26,543
26,605
26,626
26,953
26,162
26,425
26,91
26,161
26,884
26,490
26,692
26,405
26,187
26,400
26,294
26,358
26,425
26,219
26,4
26,820
26,742
26,247
26,771
26,978
26,978
26,793
26,316
26,190
26,555
26,119
26,950
26,11
26,468
26,369
26,678
26,967
26,771
26,36
26,230
26,320
26,191
26,5
26,788
26,71
26,407
26,932
26,778
26,261
26,84
26,814
26,234
26,156
26,613
26,873
26,844
26,273
26,588
26,582
26,94
26,716
26,451
26,158
26,14
26,908
27,674
27,99
27,208
27,255
27,547
27,735
27,188
27,685
27,575
27,414
27,849
27,731
27,158
27,201
27,560
27,761
27,105
27,289
27,461
27,624
27,303
27,415
27,495
27,51
27,241
27,637
27,220
27,965
27,492
27,279
27,185
27,918
27,773
27,342
27,156
27,720
27,200
27,650
27,466
27,653
27,302
27,806
27,608
27,260
27,45
27,832
27,471
27,453
27,383
27,408
27,876
27,404
27,478
27,296
27,559
27,931
27,959
27,478
27,71
27,124
27,864
27,6
27,84
27,932
27,464
27,656
27,842
27,758
27,202
27,104
27,451
27,847
27,729
27,891
27,433
27,501
27,250
27,801
27,76
27,849
27,150
27,363
27,537
27,333
27,836
27,171
27,686
27,714
27,658
27,649
27,649
27,722
27,10
27,985
27,538
27,787
27,292
27,228
27,972
27,839
27,550
27,271
27,853
27,983
27,614
27,850
27,204
27,100
27,315
27,882
27,485
27,346
27,515
27,634
27,935
27,129
27,999
27,932
27,974
27,620
27,856
27,335
27,513
27,535
27,862
27,151
27,986
27,899
27,153
27,884
27,521
27,87
27,40
27,149
27,295
27,143
27,566
27,875
27,550
27,119
27,848
27,365
27,398
27,575
27,692
27,389
27,606
27,422
27,816
27,216
27,686
27,341
27,869
27,231
27,85
27,730
27,981
27,860
27,414
27,776
27,444
27,802
27,700
27,339
27,549
27,474
27,520
27,219
27,419
27,328
27,738
27,495
27,62
27,86
27,442
27,291
27,159
27,558
27,571
27,916
27,45
27,549
27,225
27,794
27,294
27,537
27,547
27,952
27,88
28,295
28,402
28,741
28,278
28,393
28,653
28,37
28,491
28,95
28,257
28,315
28,286
28,856
28,998
28,429
28,861
28,973
28,187
28,836
28,560
28,544
28,507
28,741
28,203
28,219
28,492
28,804
28,903
28,538
28,642
29,299
29,400
29,861
29,753
29,764
29,996
29,620
29,556
29,993
29,32
29,702
29,910
29,519
29,262
29,498
29,33
29,673
29,78
29,384
29,25
29,156
29,989
29,243
29,25
29,11
29,111
29,595
29,571
29,13
29,50
29,986
29,428
29,923
29,772
29,181
29,625
29,588
29,441
29,379
29,714
29,550
29,264
29,255
29,639
29,186
29,912
29,346
29,980
29,280
29,312
29,410
29,24
29,843
29,444
29,293
29,232
29,121
29,49
29,941
29,366
29,683
29,177
29,368
29,404
29,88
29,479
29,681
29,621
29,810
29,566
29,123
29,568
29,522
29,944
29,464
29,237
29,510
29,203
29,540
29,601
29,278
29,268
29,137
29,541
29,8
29,954
29,570
29,738
29,165
29,683
29,347
29,238
29,758
29,15
29,300
29,944
29,862
29,49
29,835
29,255
29,765
29,695
29,146
29,908
29,925
29,554
29,368
29,93
29,470
29,921
29,271
29,382
29,296
29,513
29,113
29,137
29,501
29,892
29,29
29,572
29,779
29,33
29,763
29,145
29,466
29,782
29,938
29,973
29,635
29,165
29,717
29,477
29,800
29,734
29,198
29,464
29,609
29,500
29,614
29,672
29,884
29,129
29,754
29,227
29,739
29,212
29,417
29,103
29,51
29,797
29,110
29,306
29,986
29,153
29,768
29,874
29,314
29,926
29,150
29,362
29,334
29,291
29,601
29,700
29,109
29,941
29,301
29,883
29,537
29,794
30,962
30,542
30,590
30,555
30,67
30,881
30,784
30,151
30,850
30,243
30,229
30,371
30,787
30,361
30,952
30,908
30,509
30,107
30,965
30,938
30,133
30,861
30,324
30,183
30,934
30,415
30,609
30,981
30,852
30,567
30,506
30,689
30,718
30,603
30,494
30,394
30,841
30,76
30,86
30,282
30,655
30,202
30,629
30,304
30,956
30,458
30,119
30,766
30,691
30,970
30,308
30,501
30,86
30,891
30,21
30,120
30,554
30,642
30,316
30,330
30,400
30,2
30,532
30,271
30,885
30,718
30,930
30,700
30,569
30,557
30,822
30,65
30,887
30,80
30,57
30,294
30,929
30,965
30,204
30,83
30,115
30,36
30,689
30,53
30,794
30,623
30,947
30,624
30,882
31,663
31,368
31,82
31,865
31,88
31,63
31,838
31,798
31,815
31,291
31,803
31,883
31,677
31,35
31,466
31,489
31,38
31,145
31,335
31,105
31,395
31,953
31,648
31,847
31,978
31,781
31,740
31,501
31,364
31,125
31,452
31,399
31,808
31,152
31,410
31,628
31,65
31,801
31,507
31,989
31,548
31,652
31,881
31,429
31,255
31,295
31,399
31,770
31,866
31,472
31,406
31,728
31,181
31,326
31,688
31,922
31,252
31,273
31,701
31,893
31,816
31,459
31,373
31,743
31,8
31,311
31,830
31,916
32,79
32,570
32,705
32,161
32,460
32,245
32,712
32,319
32,652
32,42
32,532
32,566
32,181
32,565
32,366
32,321
32,435
32,856
32,898
32,523
32,247
32,156
32,170
32,172
32,606
32,123
32,136
32,769
32,540
32,313
32,530
32,332
32,944
32,24
32,785
33,388
33,385
33,797
33,285
33,85
33,846
33,628
33,369
33,808
33,700
33,58
33,766
33,668
33,490
33,778
33,782
33,358
33,835
33,85
33,683
33,253
33,897
33,154
